RespondentID,choice,avcycle,avwalk,avhsr,avcar,timecycle,timewalk,accesshsr,waitingtimehsr,transfer,timehsr,timecar,parking,vehind,owncycle,gender,work,visa,age,solo,shared,family,child,primary_caregiver,LAT,LONG,DAUID,mhi,dwell_den,lum,st_den,inter_den,SF_P_ratio,side_den,Shelters_SD,Shelters_D,Shelters_A,Shelters_SA
567294979,2,0,1,1,1,4.371118065,15,0.01,10.23,0,2,1,0,0,0,1,1,1,19,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
567298189,2,1,1,1,0,2.91407871,10,2.48,10.23,0,3,100000,0,0,1,0,1,1,22,0,1,0,0,100000,43.25609,-79.913555,35250671,6.3005,1197.891711,0.078636,15.39379834,82.14114587,0.281521,26.06792804,0,0,0,0
567305742,3,0,0,1,1,100000,100000,5,15,2,45,20,1,0,0,0,1,1,22,0,0,1,1,0,43.233158,-79.911709,35250110,5.4771,824.8102936,0.556425,12.85369698,65.98482349,0.241742,21.87369897,0,0,1,0
567307649,2,0,1,1,0,4.371118065,15,1.24,10.23,0,2,100000,0,0,0,0,0,1,18,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567311100,2,0,1,1,0,1.457039355,5,10.66,10.23,0,5,100000,0,0,0,1,0,1,19,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567311823,2,0,1,1,0,5.82815742,20,5.33,10.23,0,5,100000,0,0,0,1,0,1,19,0,1,0,0,100000,43.255759,-79.911763,35250855,4.2154,1391.982183,0.701271,12.87040646,73.07906459,0.199425,6.605343875,0,0,0,0
567314105,3,0,0,1,1,100000,100000,10,5,0,20,13,0,1,0,1,1,1,27,1,0,0,0,100000,43.262863,-79.8607,35250473,2.7972,716.9897901,0.678269,10.31059998,11.47183664,0.427402,15.76127539,0,0,1,0
567327816,3,0,1,1,1,3.105590062,10.65719361,1,5,0,3,10,0,1,0,1,0,1,22,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,0,1
567334887,4,0,0,1,1,100000,100000,31.97,10.23,0,75,30,1,0,1,1,1,1,20,0,0,1,1,0,43.218472,-79.918446,35250123,9.1358,1368.925394,0.17913,10.10814511,11.40771161,0.346707,20.28181241,0,1,0,0
567335362,1,1,1,1,0,10,100000,2.66,10.23,0,15,100000,0,0,1,1,0,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567337006,4,0,0,1,1,100000,100000,10.66,10.23,2,46,22,0,0,0,1,0,1,22,0,0,1,1,0,43.229978,-79.741308,35250282,6.1167,1068.676528,0.297164,9.86995894,28.12306654,0.30294,37.94660628,0,1,0,0
567341576,2,0,1,0,1,2.039855097,7,0,10.23,100000,100000,2,0,1,0,0,0,1,19,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567343091,3,0,0,1,1,100000,100000,1,10,1,20,12,0,0,1,1,1,1,31,1,0,0,0,100000,43.251057,-79.892789,35250509,7.5557,1937.202357,0.097577,13.77504238,40.35838244,0.270908,23.62142566,0,0,1,0
567348277,2,0,1,1,0,2.91407871,10,6.21,10.23,0,3,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.254309,-79.921102,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567351458,2,0,1,1,1,3.496894452,12,10.66,10.23,0,3,5,0,0,0,1,0,1,17,1,0,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
567351471,2,0,1,1,0,2.91407871,10,3.2,10.23,0,4,100000,0,0,0,1,0,1,19,0,1,0,0,100000,43.263125,-79.907496,35250677,9.358,1818.71805,0.286445,16.18344475,68.81635863,0.38294,35.43306805,0,0,1,0
567352305,3,0,0,1,1,100000,100000,5,7,0,5,2,0,1,0,1,0,1,22,0,1,0,0,100000,43.262216,-79.90513,35250677,9.358,1818.71805,0.286445,16.18344475,68.81635863,0.38294,35.43306805,0,0,1,0
567352602,2,0,1,1,0,1.748447226,6,5.33,10.23,0,3,100000,0,0,0,1,1,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567352699,2,0,1,1,1,5.82815742,20,1.24,10.23,0,5,10,0,1,0,0,0,1,24,0,1,0,0,100000,43.254309,-79.921102,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567352979,2,1,1,1,0,7.285196774,25,6.21,10.23,0,5,100000,0,0,1,0,0,1,20,0,1,0,0,100000,43.254489,-79.916331,35250668,0,1353.078253,0.153819,17.71570322,75.17101406,0.295856,30.38207455,0,1,0,0
567352995,2,0,1,1,0,5.82815742,20,5.33,10.23,0,1,100000,0,0,0,1,0,1,21,0,1,0,0,100000,43.257586,-79.925898,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,1,0,0
567353088,2,1,1,1,0,5.245341678,18,10.66,10.23,0,5,100000,0,0,1,1,0,1,21,0,1,0,0,100000,43.252363,-79.922035,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,0,0,0
567353881,2,0,1,1,1,5.82815742,20,21.31,10.23,2,30,2,0,1,0,1,1,1,24,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,1,0,0
567354973,2,1,1,0,1,5.82815742,20,0,10.23,100000,100000,5,0,0,1,1,0,1,19,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,1
567356130,2,1,1,1,1,4.371118065,15,12.42,10.23,0,3,3,0,0,1,0,0,1,20,0,1,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,0,0
567356317,4,0,0,1,1,100000,100000,6.21,10.23,0,15,15,0,0,0,0,0,1,19,1,0,0,0,100000,43.256617,-79.874346,35250420,4.1378,2206.46918,0.759727,16.52739308,89.19769025,0.390402,24.01135091,0,1,0,0
567356674,4,1,1,1,1,11.49068323,45.96273292,12.42,10.23,0,15,10,0,0,1,0,1,1,21,0,0,1,1,0,43.24675,-79.94364,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,0,0,0,0
567357052,2,1,1,0,1,4.371118065,15,0,10.23,100000,100000,2,0,1,1,0,0,1,20,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
567358075,2,0,1,1,1,2.91407871,10,12.42,10.23,0,2,1,0,0,0,0,0,1,20,1,0,0,0,100000,43.262084,-79.91112,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,0,1,0
567358228,2,0,1,1,1,4.371118065,15,0.32,10.23,0,2,1,0,0,0,1,0,1,22,0,1,0,0,100000,43.262216,-79.90513,35250677,9.358,1818.71805,0.286445,16.18344475,68.81635863,0.38294,35.43306805,0,0,0,0
567359923,3,0,0,1,1,100000,100000,3,30,0,12,10,0,1,0,1,1,1,19,0,0,1,1,0,43.266298,-79.960468,35250830,6.2227,1231.3293,0.666326,13.67733819,69.59687349,0.237389,19.34731916,1,0,0,0
567363721,2,0,1,1,0,2.91407871,10,0,10.23,0,15,100000,0,0,0,1,0,1,19,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
567364645,2,0,1,1,0,4.371118065,15,2.11,10.23,0,3,100000,0,1,0,0,1,1,20,0,1,0,0,100000,43.258845,-79.904759,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,1,0,0,0
567389153,2,1,1,1,1,2.331262968,8,10.66,10.23,0,5,10,0,1,1,1,1,1,22,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567389266,2,1,1,1,0,2.91407871,10,10.66,10.23,1,5,100000,0,1,1,1,0,1,21,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567391414,1,1,1,1,0,10,100000,3.2,10.23,0,2,100000,0,0,1,1,0,1,23,1,0,0,0,100000,43.258076,-79.911943,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
567394026,2,0,1,1,1,5.82815742,20,31.97,10.23,0,5,2,0,1,0,1,0,1,23,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,0,0
567395676,2,0,1,1,0,4.371118065,15,2.48,10.23,0,5,100000,0,0,0,0,0,1,19,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
567395776,3,0,0,1,1,100000,100000,10,30,0,15,5,0,0,0,1,0,1,35,0,0,1,1,0,43.25222,-79.93953,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,1,0,0,0
567396163,2,1,1,1,1,4.662525936,16,2.13,10.23,0,3,2,0,1,1,1,0,1,24,0,1,0,0,100000,43.252871,-79.924342,35250681,5.149,545.9654757,0.585208,10.35515054,25.69249297,0.145086,12.82083337,0,0,1,0
567397915,2,0,1,1,0,2.91407871,10,0,10.23,0,2,100000,0,0,0,0,1,1,20,0,1,0,0,100000,43.26202,-79.910025,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,1,0,0
567398392,4,0,0,1,1,100000,100000,6.21,10.23,1,30,15,0,0,1,0,1,1,20,0,0,1,1,0,43.209863,-79.999454,35250152,8.6213,487.0896144,0.593472,8.985347139,24.1034036,0.144073,5.842369129,0,0,0,0
567398484,2,1,1,1,0,3.496894452,12,2.48,10.23,0,7,100000,0,0,1,0,1,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567399665,3,0,0,1,1,100000,100000,1,20,0,10,5,0,0,0,1,0,1,20,0,0,1,0,1,43.25222,-79.93953,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,0,0,0,0
567401921,2,1,1,1,1,2.91407871,10,6.21,10.23,0,2,5,0,0,1,0,1,1,22,0,0,1,1,0,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567402156,3,0,0,1,1,100000,100000,10,7,0,45,20,0,0,1,1,1,1,31,1,0,0,0,100000,43.228093,-79.764177,35250259,6.2021,686.0087675,0.652498,9.482213968,13.38553693,0.241665,22.49139331,0,0,1,0
567402233,2,0,1,1,0,4.371118065,15,24.84,10.23,0,5,100000,0,0,0,0,1,1,24,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
567402947,4,0,0,1,1,100000,100000,21.31,10.23,1,35,15,0,1,1,1,1,1,27,0,0,1,1,0,43.217833,-79.987283,35250152,8.6213,487.0896144,0.593472,8.985347139,24.1034036,0.144073,5.842369129,0,0,0,0
567403579,2,0,1,1,0,5.82815742,20,31.97,10.23,0,10,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.258845,-79.904759,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567404366,2,0,1,1,1,3.496894452,12,12.42,10.23,1,10,10,0,1,0,0,0,1,21,0,1,0,0,100000,43.260236,-79.905288,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567404972,2,0,1,1,0,1.457039355,5,10.66,10.23,2,1,100000,0,0,0,1,0,0,21,0,1,0,0,100000,43.262139,-79.912129,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,0,0,1
567405149,2,1,1,1,0,5.82815742,20,49.69,10.23,0,10,100000,0,0,1,0,1,1,23,1,0,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567407303,4,0,0,1,1,100000,100000,6.34,10.23,2,90,15,1,1,1,0,1,1,22,0,0,1,1,0,43.200192,-79.806959,35250841,6.5168,109.3570367,0.800942,5.229589958,0.747740422,0.161694,2.502861654,0,0,0,1
567407372,3,0,0,1,1,100000,100000,30,15,0,25,30,0,1,1,1,1,1,26,0,0,1,1,0,43.262869,-79.877245,35250416,4.1262,1156.100446,0.747609,12.55240092,16.13163413,0.310712,21.78985618,0,0,1,0
567409131,2,0,1,1,1,5.82815742,20,1.07,10.23,0,4,5,0,0,0,1,0,1,21,0,1,0,0,100000,43.252871,-79.924342,35250681,5.149,545.9654757,0.585208,10.35515054,25.69249297,0.145086,12.82083337,0,0,1,0
567410489,2,1,1,1,0,4.371118065,15,1.24,10.23,0,2,100000,0,0,1,0,1,1,21,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
567410588,2,1,1,1,1,2.331262968,8,3.11,10.23,0,3,3,0,1,1,0,1,1,24,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567410857,2,0,1,1,0,4.371118065,15,5.33,10.23,0,5,100000,0,0,0,1,0,1,19,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567412683,4,0,0,1,1,100000,100000,7.58,10.23,1,30,20,0,1,1,0,1,1,21,1,0,0,0,100000,43.237647,-79.877747,35250383,2.9598,4728.789986,0.546297,14.22851182,139.0820584,0.253884,21.92072097,0,1,0,0
567413852,3,0,0,1,1,100000,100000,1,2,0,10,7,0,0,1,1,1,1,23,0,1,0,0,100000,43.251462,-79.937376,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,0,0,0,0
567413998,2,0,1,1,1,4.371118065,15,12.42,10.23,0,3,2,0,1,0,0,0,1,22,0,1,0,0,100000,43.258146,-79.910796,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
567415945,3,0,0,1,1,100000,100000,25,10,0,15,5,0,1,0,1,0,1,39,0,0,1,0,1,43.254748,-79.875167,35250396,3.3057,17927.17087,0.295779,23.67787115,56.02240896,0.313488,27.17165473,0,0,1,0
567417948,4,0,0,1,1,100000,100000,10.66,10.23,1,60,15,0,1,0,1,1,1,21,0,0,1,1,0,43.229995,-79.886321,35250970,3.638,2908.329456,0.538557,14.07491857,104.6998604,0.247291,21.97258877,0,0,1,0
567418399,2,1,1,1,0,4.371118065,15,6.21,10.23,0,5,100000,0,0,1,0,1,1,23,0,1,0,0,100000,43.257878,-79.916677,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
567418945,2,1,1,1,0,7.285196774,25,2.48,10.23,0,5,100000,0,0,1,0,1,1,22,0,1,0,0,100000,43.252559,-79.936247,35250965,4.7418,1630.6077,0.22744,19.23202354,23.8625517,0.261049,32.87396852,0,0,0,0
567420656,2,1,1,1,1,4.371118065,15,31.06,10.23,0,10,5,0,1,1,0,1,1,27,1,0,0,0,100000,43.262587,-79.898716,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,1,0,0
567420701,3,0,0,1,1,100000,100000,8,3,0,15,8,0,0,0,0,0,1,34,0,0,1,0,1,43.263552,-79.878335,35250801,4.1382,2638.780297,0.510463,15.63125489,29.31978108,0.328903,26.912703,0,0,1,0
567420744,2,1,1,1,0,4.371118065,15,3.73,10.23,0,5,100000,0,0,1,0,1,1,22,0,1,0,0,100000,43.25845,-79.907797,35250855,4.2154,1391.982183,0.701271,12.87040646,73.07906459,0.199425,6.605343875,0,0,0,0
567420872,2,1,1,1,0,4.953933807,17,5.47,10.23,0,2,100000,0,0,1,0,1,1,21,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,1
567422917,2,0,1,1,1,2.91407871,10,21.31,10.23,0,15,3,0,0,0,1,0,1,21,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
567425053,2,0,1,1,0,5.82815742,20,37.27,10.23,0,5,100000,0,0,0,0,1,1,22,0,1,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,0,0
567425703,4,0,0,1,1,100000,100000,0,10.23,2,45,15,1,0,0,1,1,1,22,0,0,1,1,1,43.226316,-79.871946,35250533,3.9583,6264.424662,0.277331,13.34635674,98.91196835,0.28667,25.37804857,1,0,0,0
567426899,3,0,0,1,1,100000,100000,20,5,0,10,20,0,1,0,0,1,1,22,0,0,1,1,0,43.203728,-79.859709,35250641,8.0768,1612.903226,0.071595,18.76163594,57.60368664,0.335167,30.78316495,0,0,1,0
567427693,2,0,1,1,0,17.48447226,60,37.27,10.23,0,10,100000,0,0,0,0,1,1,21,1,0,0,0,100000,43.259156,-79.902437,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,1,0,0,0
567429131,2,1,1,1,0,5.82815742,20,12.42,10.23,0,7,100000,0,0,1,0,1,0,28,0,1,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,1,0
567429307,4,0,0,1,1,100000,100000,10.66,10.23,1,40,14,0,0,1,1,0,1,32,0,0,1,1,0,43.239273,-79.866411,35250376,6.4093,1492.889133,0.25889,17.31366386,31.42924491,0.261658,32.80505018,0,0,1,0
567429930,2,0,1,1,0,2.331262968,8,24.84,10.23,0,10,100000,0,0,0,0,1,1,21,0,1,0,0,100000,43.261195,-79.907606,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,1,0,0,0
567430197,1,1,1,1,0,2,100000,24.84,10.23,0,1,100000,0,0,1,0,0,1,23,0,1,0,0,100000,43.257878,-79.916677,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567431074,2,1,1,1,0,5.82815742,20,21.31,10.23,0,2,100000,0,0,1,1,1,1,22,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
567433435,2,1,1,1,0,2.91407871,10,6.21,10.23,0,2,100000,0,0,1,0,0,1,20,0,1,0,0,100000,43.26202,-79.910025,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,0,1,0
567433779,2,1,1,1,0,4.371118065,15,0,10.23,0,5,100000,0,0,1,0,1,1,21,0,1,0,0,100000,43.258146,-79.910796,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
567433866,2,1,1,1,0,7.285196774,25,12.42,10.23,0,10,100000,0,0,1,0,1,1,20,0,0,1,1,0,43.255438,-79.936024,35250962,4.0599,1555.366013,0.338383,10.05574231,30.10385831,0.240843,24.55266414,0,0,1,0
567434529,2,1,1,1,0,0.874223613,3,3.11,10.23,0,2,100000,0,0,1,0,0,1,19,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
567436000,2,0,1,1,1,2.91407871,10,5.33,10.23,0,3,4,0,0,0,1,1,1,20,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567436501,4,0,1,1,1,9.316770186,31.97158082,5.33,10.23,0,10,3,0,0,0,1,1,1,27,1,0,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,0,0
567436674,4,0,0,1,1,100000,100000,9.32,10.23,0,45,30,0,0,0,0,1,1,23,1,0,0,0,100000,43.229999,-79.773879,35250846,2.5546,6232.023011,0.3932,10.54180249,86.28954938,0.239334,22.58524536,0,0,0,0
567437185,4,0,0,1,1,100000,100000,62.11,10.23,0,25,30,0,0,1,0,1,1,21,0,0,1,1,0,43.238217,-79.801709,35250742,4.9324,1153.592617,0.592,14.10431773,43.94638541,0.186175,21.8367984,0,0,1,0
567438698,2,0,1,1,0,4.371118065,15,10.66,10.23,0,10,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.258076,-79.911943,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
567438825,2,1,1,1,0,7.285196774,25,8.53,10.23,0,3,100000,0,0,1,1,0,1,21,0,1,0,0,100000,43.252363,-79.922035,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,0,0,0
567439198,2,1,1,1,0,2.91407871,10,24.84,10.23,0,10,100000,0,0,1,0,0,1,22,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567440576,2,0,1,1,0,5.82815742,20,6.96,10.23,0,2,100000,0,0,0,0,1,1,20,0,1,0,0,100000,43.257489,-79.928992,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,0,0
567441030,4,0,0,1,1,100000,100000,21.31,10.23,1,60,20,1,0,1,1,0,1,22,0,0,1,1,0,43.206157,-79.869376,35250638,4.2476,1770.956316,0.117895,14.80460449,236.1275089,0.372087,26.31658562,1,0,0,0
567441353,4,0,0,1,1,100000,100000,37.27,10.23,0,20,8,0,1,1,0,1,1,25,1,0,0,0,100000,43.265473,-79.881426,35250499,4.965,57.16817448,0.127494,2.513879956,2.858408724,0.036776,1.914609195,1,0,0,0
567442137,3,0,0,1,1,100000,100000,7,10,0,10,5,0,1,0,0,0,1,26,1,0,0,0,100000,43.257433,-79.878,35250399,1.4297,15368.63967,0.553275,15.08888889,0,0.45235,38.48255267,0,0,1,0
567443525,4,0,0,1,1,100000,100000,12.42,10.23,0,20,10,0,0,1,0,1,1,26,1,0,0,0,100000,43.266527,-79.956891,35250826,7.6415,695.2915345,0.501442,7.634057087,43.91314955,0.232977,9.812987104,0,0,1,0
567448553,2,1,1,1,0,2.91407871,10,1.24,10.23,0,6,100000,0,0,1,0,1,1,20,0,1,0,0,100000,43.262216,-79.90513,35250677,9.358,1818.71805,0.286445,16.18344475,68.81635863,0.38294,35.43306805,0,0,1,0
567449578,2,0,1,1,0,1.457039355,5,1.24,10.23,0,4,100000,0,0,0,0,0,1,19,0,1,0,0,100000,43.26202,-79.910025,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,0,1,0
567452936,2,0,1,1,1,7.285196774,25,1.24,10.23,0,8,5,0,0,0,0,1,1,26,0,1,0,0,100000,43.262587,-79.898716,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,1,0
567453700,2,0,1,1,0,4.371118065,15,0.75,10.23,0,2,100000,0,0,0,0,0,1,21,0,1,0,0,100000,43.252871,-79.924342,35250681,5.149,545.9654757,0.585208,10.35515054,25.69249297,0.145086,12.82083337,0,0,0,0
567455150,3,0,0,1,1,100000,100000,2,15,0,20,4,0,1,1,0,1,1,21,1,0,0,0,100000,43.246749,-79.943641,35250062,8.5167,24.19191738,0.395273,1.664093292,0.870909026,0.014525,0.184933346,0,0,1,0
567455623,4,0,0,1,1,100000,100000,10.66,10.23,0,20,25,1,1,1,1,0,1,30,1,0,0,0,100000,43.224249,-79.950991,35250914,8.0138,1972.912445,0,15.03433934,85.31513277,0.385066,16.78554677,0,0,1,0
567457092,3,1,1,1,0,4.658385093,15.98579041,1,5,0,20,100000,0,0,1,1,0,1,21,0,1,0,0,100000,43.25222,-79.93953,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,0,1,0,0
567457396,3,0,0,1,1,100000,100000,1,8,0,5,2,0,0,1,0,0,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567458369,2,0,1,1,0,4.371118065,15,4.26,10.23,0,3,100000,0,0,0,1,0,1,19,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567460884,4,0,0,1,1,100000,100000,7.45,10.23,1,25,15,0,0,0,0,1,1,20,0,0,1,1,0,43.266531,-79.875664,35250416,4.1262,1156.100446,0.747609,12.55240092,16.13163413,0.310712,21.78985618,0,1,0,0
567462740,4,0,0,1,1,100000,100000,3.73,10.23,1,80,17,0,0,1,0,1,1,22,0,0,1,1,0,43.190367,-79.769724,35250180,7.0814,198.6026521,0.6652,3.54117695,10.18475139,0.110505,8.153216579,1,0,0,0
567462770,2,1,1,1,1,4.371118065,15,12.42,10.23,0,5,5,0,1,1,0,0,1,21,1,0,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
567464071,2,0,1,1,0,4.371118065,15,24.84,10.23,0,2,100000,0,0,0,0,0,1,19,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
567464768,3,0,0,1,1,100000,100000,10,5,0,35,15,0,1,1,0,1,1,20,0,0,1,1,0,43.189992,-79.797113,35250186,8.168,1332.364341,0,17.87742248,133.2364341,0.250229,59.40763362,0,0,0,0
567469394,1,1,1,1,0,5,100000,6.21,10.23,0,4,100000,0,0,1,0,1,1,20,0,1,0,0,100000,43.260301,-79.910886,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567470180,4,0,1,1,1,6.211180124,21.31438721,3.2,10.23,0,5,5,0,1,0,1,0,1,21,1,0,0,0,100000,43.257401,-79.932111,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
567470261,2,1,1,1,0,4.371118065,15,6.46,10.23,0,5,100000,1,0,1,0,1,1,21,0,0,1,1,0,43.262216,-79.90513,35250677,9.358,1818.71805,0.286445,16.18344475,68.81635863,0.38294,35.43306805,0,1,0,0
567473374,2,1,1,1,0,4.371118065,15,9.69,10.23,1,4,100000,0,0,1,0,0,1,20,0,1,0,0,100000,43.257586,-79.925898,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,0,0
